INSERT INTO Ballot VALUES('BL00001', 1001, 'C316', 'EL068', '2023-3-28 16:0:43' , 'B3C068');
INSERT INTO Ballot VALUES('BL00031', 1031, 'C111', 'EL024', '2023-3-23 14:58:2' , 'B1C024');
INSERT INTO Ballot VALUES('BL00032', 1032, 'C360', 'EL077', '2023-3-25 13:10:30' , 'B3C077');
INSERT INTO Ballot VALUES('BL00033', 1033, 'C569', 'EL119', '2023-3-28 10:52:3' , 'B2C119');
INSERT INTO Ballot VALUES('BL00034', 1034, 'C605', 'EL127', '2023-3-24 11:59:47' , 'B3C127');
INSERT INTO Ballot VALUES('BL00035', 1035, 'C108', 'EL024', '2023-3-23 14:43:21' , 'B4C024');
INSERT INTO Ballot VALUES('BL00036', 1036, 'C546', 'EL114', '2023-3-25 12:11:17' , 'B1C114');
INSERT INTO Ballot VALUES('BL00037', 1037, 'C310', 'EL067', '2023-3-26 10:48:28' , 'B5C067');
INSERT INTO Ballot VALUES('BL00038', 1038, 'C044', 'EL010', '2023-3-25 12:50:58' , 'B1C010');
INSERT INTO Ballot VALUES('BL00039', 1039, 'C538', 'EL113', '2023-3-23 13:3:29' , 'B2C113');
INSERT INTO Ballot VALUES('BL00040', 1040, 'C323', 'EL069', '2023-3-30 13:4:13' , 'B4C069');
INSERT INTO Ballot VALUES('BL00041', 1041, 'C127', 'EL027', '2023-3-24 10:37:11' , 'B4C027');
INSERT INTO Ballot VALUES('BL00042', 1042, 'C294', 'EL063', '2023-3-28 16:54:45' , 'B5C063');
INSERT INTO Ballot VALUES('BL00043', 1043, 'C565', 'EL118', '2023-3-30 15:55:2' , 'B1C118');
INSERT INTO Ballot VALUES('BL00044', 1044, 'C197', 'EL043', '2023-3-23 15:49:44' , 'B2C043');
INSERT INTO Ballot VALUES('BL00045', 1045, 'C557', 'EL116', '2023-3-24 13:38:49' , 'B4C116');
INSERT INTO Ballot VALUES('BL00046', 1046, 'C224', 'EL049', '2023-3-23 13:4:6' , 'B5C049');
INSERT INTO Ballot VALUES('BL00047', 1047, 'C602', 'EL127', '2023-3-24 11:41:42' , 'B4C127');
INSERT INTO Ballot VALUES('BL00048', 1048, 'C062', 'EL014', '2023-3-24 15:31:16' , 'B4C014');
INSERT INTO Ballot VALUES('BL00049', 1049, 'C445', 'EL092', '2023-3-23 11:10:42' , 'B3C092');
INSERT INTO Ballot VALUES('BL00050', 1050, 'C541', 'EL114', '2023-3-25 11:1:33' , 'B2C114');
INSERT INTO Ballot VALUES('BL00051', 1051, 'C596', 'EL125', '2023-3-24 12:13:19' , 'B1C125');
INSERT INTO Ballot VALUES('BL00052', 1052, 'C018', 'EL004', '2023-3-26 13:42:43' , 'B4C004');
INSERT INTO Ballot VALUES('BL00053', 1053, 'C329', 'EL070', '2023-3-29 12:56:45' , 'B1C070');
INSERT INTO Ballot VALUES('BL00054', 1054, 'C037', 'EL009', '2023-3-29 13:48:58' , 'B2C009');
INSERT INTO Ballot VALUES('BL00055', 1055, 'C510', 'EL106', '2023-3-23 10:20:25' , 'B2C106');
INSERT INTO Ballot VALUES('BL00056', 1056, 'C316', 'EL068', '2023-3-28 13:20:55' , 'B1C068');
INSERT INTO Ballot VALUES('BL00057', 1057, 'C180', 'EL039', '2023-3-28 13:15:17' , 'B3C039');
INSERT INTO Ballot VALUES('BL00058', 1058, 'C275', 'EL060', '2023-3-26 10:9:0' , 'B5C060');
INSERT INTO Ballot VALUES('BL00059', 1059, 'C405', 'EL085', '2023-3-28 12:54:43' , 'B4C085');
INSERT INTO Ballot VALUES('BL00060', 1060, 'C257', 'EL056', '2023-3-24 16:15:7' , 'B3C056');
INSERT INTO Ballot VALUES('BL00061', 1061, 'C181', 'EL040', '2023-3-29 11:21:36' , 'B1C040');
INSERT INTO Ballot VALUES('BL00062', 1062, 'C301', 'EL065', '2023-3-30 13:45:10' , 'B2C065');
INSERT INTO Ballot VALUES('BL00063', 1063, 'C543', 'EL114', '2023-3-25 10:17:5' , 'B3C114');
INSERT INTO Ballot VALUES('BL00064', 1064, 'C403', 'EL085', '2023-3-28 13:53:57' , 'B5C085');
INSERT INTO Ballot VALUES('BL00065', 1065, 'C002', 'EL001', '2023-3-24 13:49:34' , 'B3C001');
INSERT INTO Ballot VALUES('BL00066', 1066, 'C567', 'EL118', '2023-3-30 13:59:54' , 'B1C118');
INSERT INTO Ballot VALUES('BL00067', 1067, 'C614', 'EL128', '2023-3-29 12:32:30' , 'B5C128');
INSERT INTO Ballot VALUES('BL00068', 1068, 'C109', 'EL024', '2023-3-23 16:20:14' , 'B1C024');
INSERT INTO Ballot VALUES('BL00069', 1069, 'C213', 'EL047', '2023-3-30 15:19:22' , 'B2C047');
INSERT INTO Ballot VALUES('BL00070', 1070, 'C317', 'EL068', '2023-3-28 12:47:52' , 'B3C068');
INSERT INTO Ballot VALUES('BL00071', 1071, 'C549', 'EL115', '2023-3-29 16:20:30' , 'B3C115');
INSERT INTO Ballot VALUES('BL00072', 1072, 'C596', 'EL125', '2023-3-24 15:54:0' , 'B4C125');
INSERT INTO Ballot VALUES('BL00073', 1073, 'C069', 'EL016', '2023-3-25 15:18:16' , 'B5C016');
INSERT INTO Ballot VALUES('BL00074', 1074, 'C319', 'EL068', '2023-3-28 11:5:51' , 'B4C068');
INSERT INTO Ballot VALUES('BL00075', 1075, 'C083', 'EL019', '2023-3-27 11:23:42' , 'B4C019');
INSERT INTO Ballot VALUES('BL00076', 1076, 'C546', 'EL114', '2023-3-25 11:47:40' , 'B2C114');
INSERT INTO Ballot VALUES('BL00077', 1077, 'C542', 'EL114', '2023-3-25 14:39:57' , 'B1C114');
INSERT INTO Ballot VALUES('BL00078', 1078, 'C298', 'EL064', '2023-3-24 13:54:46' , 'B4C064');
INSERT INTO Ballot VALUES('BL00079', 1079, 'C472', 'EL097', '2023-3-26 16:49:5' , 'B2C097');
INSERT INTO Ballot VALUES('BL00080', 1080, 'C099', 'EL022', '2023-3-25 14:50:27' , 'B1C022');
INSERT INTO Ballot VALUES('BL00081', 1081, 'C300', 'EL065', '2023-3-30 12:7:53' , 'B5C065');
INSERT INTO Ballot VALUES('BL00082', 1082, 'C309', 'EL066', '2023-3-23 13:45:9' , 'B3C066');
INSERT INTO Ballot VALUES('BL00083', 1083, 'C253', 'EL055', '2023-3-29 11:41:20' , 'B4C055');
INSERT INTO Ballot VALUES('BL00084', 1084, 'C401', 'EL085', '2023-3-28 11:33:20' , 'B2C085');
INSERT INTO Ballot VALUES('BL00085', 1085, 'C464', 'EL096', '2023-3-25 15:23:31' , 'B1C096');
INSERT INTO Ballot VALUES('BL00086', 1086, 'C551', 'EL115', '2023-3-29 11:29:9' , 'B2C115');
INSERT INTO Ballot VALUES('BL00087', 1087, 'C229', 'EL050', '2023-3-24 15:49:56' , 'B1C050');
INSERT INTO Ballot VALUES('BL00088', 1088, 'C221', 'EL049', '2023-3-23 12:34:37' , 'B2C049');
INSERT INTO Ballot VALUES('BL00089', 1089, 'C613', 'EL128', '2023-3-29 10:59:42' , 'B5C128');
INSERT INTO Ballot VALUES('BL00090', 1090, 'C333', 'EL071', '2023-3-24 14:17:8' , 'B5C071');
INSERT INTO Ballot VALUES('BL00091', 1091, 'C549', 'EL115', '2023-3-29 11:15:7' , 'B5C115');
INSERT INTO Ballot VALUES('BL00092', 1092, 'C343', 'EL073', '2023-3-23 14:58:36' , 'B5C073');
INSERT INTO Ballot VALUES('BL00093', 1093, 'C085', 'EL019', '2023-3-27 13:46:41' , 'B4C019');
INSERT INTO Ballot VALUES('BL00094', 1094, 'C473', 'EL097', '2023-3-26 16:53:24' , 'B4C097');
INSERT INTO Ballot VALUES('BL00095', 1095, 'C547', 'EL114', '2023-3-25 15:0:18' , 'B3C114');
INSERT INTO Ballot VALUES('BL00096', 1096, 'C504', 'EL105', '2023-3-29 13:28:1' , 'B4C105');
INSERT INTO Ballot VALUES('BL00097', 1097, 'C318', 'EL068', '2023-3-28 10:36:52' , 'B4C068');
INSERT INTO Ballot VALUES('BL00098', 1098, 'C277', 'EL060', '2023-3-26 16:2:31' , 'B2C060');
INSERT INTO Ballot VALUES('BL00099', 1099, 'C436', 'EL091', '2023-3-27 11:1:34' , 'B3C091');
INSERT INTO Ballot VALUES('BL00100', 1100, 'C556', 'EL116', '2023-3-24 16:56:54' , 'B5C116');
INSERT INTO Ballot VALUES('BL00101', 1101, 'C537', 'EL113', '2023-3-23 11:15:43' , 'B2C113');
INSERT INTO Ballot VALUES('BL00102', 1102, 'C340', 'EL073', '2023-3-23 12:33:8' , 'B2C073');
INSERT INTO Ballot VALUES('BL00103', 1103, 'C367', 'EL078', '2023-3-30 13:52:38' , 'B5C078');
INSERT INTO Ballot VALUES('BL00104', 1104, 'C386', 'EL081', '2023-3-25 16:29:20' , 'B2C081');
INSERT INTO Ballot VALUES('BL00105', 1105, 'C554', 'EL115', '2023-3-29 14:39:8' , 'B4C115');
INSERT INTO Ballot VALUES('BL00106', 1106, 'C147', 'EL032', '2023-3-26 11:16:56' , 'B4C032');
INSERT INTO Ballot VALUES('BL00107', 1107, 'C544', 'EL114', '2023-3-25 12:0:6' , 'B5C114');
INSERT INTO Ballot VALUES('BL00108', 1108, 'C585', 'EL122', '2023-3-25 16:24:1' , 'B3C122');
INSERT INTO Ballot VALUES('BL00109', 1109, 'C315', 'EL068', '2023-3-28 14:46:17' , 'B1C068');
INSERT INTO Ballot VALUES('BL00110', 1110, 'C137', 'EL030', '2023-3-27 15:1:58' , 'B4C030');
INSERT INTO Ballot VALUES('BL00111', 1111, 'C162', 'EL035', '2023-3-25 12:56:8' , 'B3C035');
INSERT INTO Ballot VALUES('BL00112', 1112, 'C542', 'EL114', '2023-3-25 13:37:36' , 'B4C114');
INSERT INTO Ballot VALUES('BL00113', 1113, 'C505', 'EL106', '2023-3-23 14:33:4' , 'B1C106');
INSERT INTO Ballot VALUES('BL00114', 1114, 'C318', 'EL068', '2023-3-28 11:56:5' , 'B4C068');
INSERT INTO Ballot VALUES('BL00115', 1115, 'C315', 'EL068', '2023-3-28 12:4:19' , 'B2C068');
INSERT INTO Ballot VALUES('BL00116', 1116, 'C273', 'EL059', '2023-3-25 12:10:1' , 'B2C059');
INSERT INTO Ballot VALUES('BL00117', 1117, 'C553', 'EL115', '2023-3-29 14:3:12' , 'B4C115');
INSERT INTO Ballot VALUES('BL00118', 1118, 'C541', 'EL114', '2023-3-25 15:49:33' , 'B3C114');
INSERT INTO Ballot VALUES('BL00119', 1119, 'C472', 'EL097', '2023-3-26 16:26:39' , 'B3C097');
INSERT INTO Ballot VALUES('BL00120', 1120, 'C303', 'EL065', '2023-3-30 13:54:39' , 'B3C065');
INSERT INTO Ballot VALUES('BL00121', 1121, 'C104', 'EL023', '2023-3-28 11:35:58' , 'B5C023');
INSERT INTO Ballot VALUES('BL00122', 1122, 'C581', 'EL122', '2023-3-25 15:47:39' , 'B3C122');
INSERT INTO Ballot VALUES('BL00123', 1123, 'C298', 'EL064', '2023-3-24 16:35:29' , 'B2C064');
INSERT INTO Ballot VALUES('BL00124', 1124, 'C497', 'EL103', '2023-3-28 12:49:29' , 'B4C103');
INSERT INTO Ballot VALUES('BL00125', 1125, 'C157', 'EL034', '2023-3-24 10:36:46' , 'B2C034');
INSERT INTO Ballot VALUES('BL00126', 1126, 'C611', 'EL128', '2023-3-29 13:38:55' , 'B5C128');
INSERT INTO Ballot VALUES('BL00127', 1127, 'C583', 'EL122', '2023-3-25 12:48:10' , 'B1C122');
INSERT INTO Ballot VALUES('BL00128', 1128, 'C505', 'EL106', '2023-3-23 16:33:12' , 'B2C106');
INSERT INTO Ballot VALUES('BL00129', 1129, 'C556', 'EL116', '2023-3-24 14:12:56' , 'B2C116');
INSERT INTO Ballot VALUES('BL00130', 1130, 'C310', 'EL067', '2023-3-26 15:17:52' , 'B4C067');
INSERT INTO Ballot VALUES('BL00131', 1131, 'C224', 'EL049', '2023-3-23 16:38:9' , 'B3C049');
INSERT INTO Ballot VALUES('BL00132', 1132, 'C371', 'EL078', '2023-3-30 16:2:41' , 'B2C078');
INSERT INTO Ballot VALUES('BL00133', 1133, 'C610', 'EL128', '2023-3-29 11:49:39' , 'B4C128');
INSERT INTO Ballot VALUES('BL00134', 1134, 'C550', 'EL115', '2023-3-29 12:8:42' , 'B2C115');
INSERT INTO Ballot VALUES('BL00135', 1135, 'C537', 'EL113', '2023-3-23 15:57:7' , 'B5C113');
INSERT INTO Ballot VALUES('BL00136', 1136, 'C277', 'EL060', '2023-3-26 15:43:10' , 'B2C060');
INSERT INTO Ballot VALUES('BL00137', 1137, 'C472', 'EL097', '2023-3-26 11:33:0' , 'B5C097');
INSERT INTO Ballot VALUES('BL00138', 1138, 'C413', 'EL087', '2023-3-28 15:9:8' , 'B3C087');
INSERT INTO Ballot VALUES('BL00139', 1139, 'C028', 'EL007', '2023-3-24 14:41:58' , 'B1C007');
INSERT INTO Ballot VALUES('BL00140', 1140, 'C393', 'EL083', '2023-3-24 10:1:18' , 'B5C083');
INSERT INTO Ballot VALUES('BL00141', 1141, 'C011', 'EL003', '2023-3-27 13:5:41' , 'B4C003');
INSERT INTO Ballot VALUES('BL00142', 1142, 'C465', 'EL096', '2023-3-25 14:40:19' , 'B5C096');
INSERT INTO Ballot VALUES('BL00143', 1143, 'C023', 'EL006', '2023-3-28 12:46:49' , 'B4C006');
INSERT INTO Ballot VALUES('BL00144', 1144, 'C312', 'EL067', '2023-3-26 14:32:6' , 'B1C067');
INSERT INTO Ballot VALUES('BL00145', 1145, 'C030', 'EL007', '2023-3-24 14:53:59' , 'B1C007');
INSERT INTO Ballot VALUES('BL00146', 1146, 'C017', 'EL004', '2023-3-26 13:39:49' , 'B2C004');
INSERT INTO Ballot VALUES('BL00147', 1147, 'C089', 'EL020', '2023-3-30 15:36:0' , 'B3C020');
INSERT INTO Ballot VALUES('BL00148', 1148, 'C404', 'EL085', '2023-3-28 15:54:34' , 'B3C085');
INSERT INTO Ballot VALUES('BL00149', 1149, 'C018', 'EL004', '2023-3-26 11:14:33' , 'B5C004');
INSERT INTO Ballot VALUES('BL00150', 1150, 'C368', 'EL078', '2023-3-30 10:13:12' , 'B5C078');
INSERT INTO Ballot VALUES('BL00151', 1151, 'C113', 'EL024', '2023-3-23 13:32:8' , 'B5C024');
INSERT INTO Ballot VALUES('BL00152', 1152, 'C609', 'EL128', '2023-3-29 11:27:3' , 'B3C128');
INSERT INTO Ballot VALUES('BL00153', 1153, 'C607', 'EL127', '2023-3-24 13:48:56' , 'B1C127');
INSERT INTO Ballot VALUES('BL00154', 1154, 'C215', 'EL047', '2023-3-30 12:53:32' , 'B5C047');
INSERT INTO Ballot VALUES('BL00155', 1155, 'C602', 'EL127', '2023-3-24 16:8:27' , 'B3C127');
INSERT INTO Ballot VALUES('BL00156', 1156, 'C001', 'EL001', '2023-3-24 11:52:47' , 'B1C001');
INSERT INTO Ballot VALUES('BL00157', 1157, 'C323', 'EL069', '2023-3-30 12:19:4' , 'B4C069');
INSERT INTO Ballot VALUES('BL00158', 1158, 'C304', 'EL065', '2023-3-30 12:55:10' , 'B4C065');
INSERT INTO Ballot VALUES('BL00159', 1159, 'C606', 'EL127', '2023-3-24 12:34:47' , 'B2C127');
INSERT INTO Ballot VALUES('BL00160', 1160, 'C114', 'EL024', '2023-3-23 10:47:10' , 'B5C024');
INSERT INTO Ballot VALUES('BL00161', 1161, 'C101', 'EL022', '2023-3-25 11:54:8' , 'B3C022');
INSERT INTO Ballot VALUES('BL00162', 1162, 'C505', 'EL106', '2023-3-23 11:23:12' , 'B5C106');
INSERT INTO Ballot VALUES('BL00163', 1163, 'C072', 'EL016', '2023-3-25 12:20:25' , 'B1C016');
INSERT INTO Ballot VALUES('BL00164', 1164, 'C587', 'EL123', '2023-3-30 15:49:41' , 'B2C123');
INSERT INTO Ballot VALUES('BL00165', 1165, 'C138', 'EL030', '2023-3-27 11:56:24' , 'B1C030');
INSERT INTO Ballot VALUES('BL00166', 1166, 'C408', 'EL086', '2023-3-27 16:23:59' , 'B3C086');
INSERT INTO Ballot VALUES('BL00167', 1167, 'C425', 'EL088', '2023-3-24 11:19:22' , 'B5C088');
INSERT INTO Ballot VALUES('BL00168', 1168, 'C145', 'EL032', '2023-3-26 13:13:29' , 'B2C032');
INSERT INTO Ballot VALUES('BL00169', 1169, 'C418', 'EL087', '2023-3-28 12:5:26' , 'B2C087');
INSERT INTO Ballot VALUES('BL00170', 1170, 'C266', 'EL058', '2023-3-27 14:49:31' , 'B4C058');
INSERT INTO Ballot VALUES('BL00171', 1171, 'C017', 'EL004', '2023-3-26 15:10:38' , 'B1C004');
INSERT INTO Ballot VALUES('BL00172', 1172, 'C108', 'EL024', '2023-3-23 13:6:13' , 'B4C024');
INSERT INTO Ballot VALUES('BL00173', 1173, 'C102', 'EL023', '2023-3-28 16:37:40' , 'B4C023');
INSERT INTO Ballot VALUES('BL00174', 1174, 'C195', 'EL043', '2023-3-23 10:44:54' , 'B1C043');
INSERT INTO Ballot VALUES('BL00175', 1175, 'C303', 'EL065', '2023-3-30 16:39:53' , 'B2C065');
INSERT INTO Ballot VALUES('BL00176', 1176, 'C098', 'EL022', '2023-3-25 11:31:24' , 'B4C022');
INSERT INTO Ballot VALUES('BL00177', 1177, 'C015', 'EL004', '2023-3-26 12:25:41' , 'B3C004');
INSERT INTO Ballot VALUES('BL00178', 1178, 'C476', 'EL098', '2023-3-28 16:27:38' , 'B5C098');
INSERT INTO Ballot VALUES('BL00179', 1179, 'C141', 'EL031', '2023-3-28 16:52:43' , 'B3C031');
INSERT INTO Ballot VALUES('BL00180', 1180, 'C160', 'EL035', '2023-3-25 13:25:42' , 'B2C035');
INSERT INTO Ballot VALUES('BL00181', 1181, 'C487', 'EL100', '2023-3-30 16:25:7' , 'B1C100');
INSERT INTO Ballot VALUES('BL00182', 1182, 'C421', 'EL088', '2023-3-24 12:15:44' , 'B2C088');
INSERT INTO Ballot VALUES('BL00183', 1183, 'C279', 'EL060', '2023-3-26 16:18:47' , 'B5C060');
INSERT INTO Ballot VALUES('BL00184', 1184, 'C350', 'EL075', '2023-3-29 13:0:7' , 'B5C075');
INSERT INTO Ballot VALUES('BL00185', 1185, 'C439', 'EL091', '2023-3-27 12:18:45' , 'B5C091');
INSERT INTO Ballot VALUES('BL00186', 1186, 'C334', 'EL071', '2023-3-24 11:24:9' , 'B1C071');
INSERT INTO Ballot VALUES('BL00187', 1187, 'C541', 'EL114', '2023-3-25 10:57:35' , 'B5C114');
INSERT INTO Ballot VALUES('BL00188', 1188, 'C138', 'EL030', '2023-3-27 13:36:21' , 'B4C030');
INSERT INTO Ballot VALUES('BL00189', 1189, 'C209', 'EL046', '2023-3-25 12:5:36' , 'B3C046');
INSERT INTO Ballot VALUES('BL00190', 1190, 'C473', 'EL097', '2023-3-26 13:43:9' , 'B4C097');
INSERT INTO Ballot VALUES('BL00191', 1191, 'C013', 'EL003', '2023-3-27 11:23:26' , 'B1C003');
INSERT INTO Ballot VALUES('BL00192', 1192, 'C323', 'EL069', '2023-3-30 10:12:37' , 'B2C069');
INSERT INTO Ballot VALUES('BL00193', 1193, 'C605', 'EL127', '2023-3-24 12:34:3' , 'B1C127');
INSERT INTO Ballot VALUES('BL00194', 1194, 'C272', 'EL059', '2023-3-25 12:11:32' , 'B5C059');
INSERT INTO Ballot VALUES('BL00195', 1195, 'C185', 'EL041', '2023-3-26 14:19:53' , 'B5C041');
INSERT INTO Ballot VALUES('BL00196', 1196, 'C309', 'EL066', '2023-3-23 13:27:22' , 'B5C066');
INSERT INTO Ballot VALUES('BL00197', 1197, 'C102', 'EL023', '2023-3-28 15:12:29' , 'B5C023');
INSERT INTO Ballot VALUES('BL00198', 1198, 'C318', 'EL068', '2023-3-28 16:59:22' , 'B1C068');
INSERT INTO Ballot VALUES('BL00199', 1199, 'C312', 'EL067', '2023-3-26 13:18:15' , 'B3C067');
INSERT INTO Ballot VALUES('BL00200', 1200, 'C597', 'EL125', '2023-3-24 11:19:49' , 'B3C125');
INSERT INTO Ballot VALUES('BL00201', 1201, 'C373', 'EL079', '2023-3-24 14:38:49' , 'B1C079');
INSERT INTO Ballot VALUES('BL00202', 1202, 'C551', 'EL115', '2023-3-29 15:2:7' , 'B4C115');
INSERT INTO Ballot VALUES('BL00203', 1203, 'C317', 'EL068', '2023-3-28 15:10:28' , 'B1C068');
INSERT INTO Ballot VALUES('BL00204', 1204, 'C400', 'EL085', '2023-3-28 15:49:59' , 'B1C085');
INSERT INTO Ballot VALUES('BL00205', 1205, 'C107', 'EL023', '2023-3-28 11:39:33' , 'B3C023');
INSERT INTO Ballot VALUES('BL00206', 1206, 'C369', 'EL078', '2023-3-30 15:35:18' , 'B5C078');
INSERT INTO Ballot VALUES('BL00207', 1207, 'C210', 'EL046', '2023-3-25 16:40:38' , 'B1C046');
INSERT INTO Ballot VALUES('BL00208', 1208, 'C134', 'EL029', '2023-3-30 16:50:15' , 'B5C029');
INSERT INTO Ballot VALUES('BL00209', 1209, 'C293', 'EL063', '2023-3-28 13:1:21' , 'B3C063');
INSERT INTO Ballot VALUES('BL00210', 1210, 'C321', 'EL069', '2023-3-30 11:33:11' , 'B2C069');
INSERT INTO Ballot VALUES('BL00211', 1211, 'C343', 'EL073', '2023-3-23 16:10:25' , 'B3C073');
INSERT INTO Ballot VALUES('BL00212', 1212, 'C007', 'EL002', '2023-3-29 11:59:48' , 'B4C002');
INSERT INTO Ballot VALUES('BL00213', 1213, 'C007', 'EL002', '2023-3-29 13:0:51' , 'B2C002');
INSERT INTO Ballot VALUES('BL00214', 1214, 'C094', 'EL021', '2023-3-24 11:21:16' , 'B3C021');
INSERT INTO Ballot VALUES('BL00215', 1215, 'C402', 'EL085', '2023-3-28 12:37:17' , 'B2C085');
INSERT INTO Ballot VALUES('BL00216', 1216, 'C558', 'EL116', '2023-3-24 12:7:1' , 'B1C116');
INSERT INTO Ballot VALUES('BL00217', 1217, 'C021', 'EL006', '2023-3-28 15:30:30' , 'B1C006');
INSERT INTO Ballot VALUES('BL00218', 1218, 'C066', 'EL015', '2023-3-26 13:13:58' , 'B5C015');
INSERT INTO Ballot VALUES('BL00219', 1219, 'C158', 'EL034', '2023-3-24 13:38:20' , 'B1C034');
INSERT INTO Ballot VALUES('BL00220', 1220, 'C310', 'EL067', '2023-3-26 15:3:10' , 'B4C067');
INSERT INTO Ballot VALUES('BL00221', 1221, 'C177', 'EL039', '2023-3-28 11:37:20' , 'B1C039');
INSERT INTO Ballot VALUES('BL00222', 1222, 'C024', 'EL006', '2023-3-28 11:49:31' , 'B3C006');
INSERT INTO Ballot VALUES('BL00223', 1223, 'C456', 'EL094', '2023-3-30 14:17:50' , 'B1C094');
INSERT INTO Ballot VALUES('BL00224', 1224, 'C028', 'EL007', '2023-3-24 10:46:59' , 'B5C007');
INSERT INTO Ballot VALUES('BL00225', 1225, 'C021', 'EL006', '2023-3-28 12:2:18' , 'B5C006');
INSERT INTO Ballot VALUES('BL00226', 1226, 'C543', 'EL114', '2023-3-25 16:14:27' , 'B1C114');
INSERT INTO Ballot VALUES('BL00227', 1227, 'C609', 'EL128', '2023-3-29 12:6:13' , 'B5C128');
INSERT INTO Ballot VALUES('BL00228', 1228, 'C233', 'EL051', '2023-3-26 16:59:48' , 'B3C051');
INSERT INTO Ballot VALUES('BL00229', 1229, 'C560', 'EL116', '2023-3-24 15:8:59' , 'B2C116');
INSERT INTO Ballot VALUES('BL00230', 1230, 'C470', 'EL097', '2023-3-26 13:18:48' , 'B4C097');
INSERT INTO Ballot VALUES('BL00231', 1231, 'C311', 'EL067', '2023-3-26 13:58:30' , 'B5C067');
INSERT INTO Ballot VALUES('BL00232', 1232, 'C263', 'EL057', '2023-3-23 15:23:59' , 'B5C057');
INSERT INTO Ballot VALUES('BL00233', 1233, 'C279', 'EL060', '2023-3-26 11:36:4' , 'B3C060');
INSERT INTO Ballot VALUES('BL00234', 1234, 'C295', 'EL064', '2023-3-24 12:40:27' , 'B3C064');
INSERT INTO Ballot VALUES('BL00235', 1235, 'C552', 'EL115', '2023-3-29 13:52:42' , 'B2C115');
INSERT INTO Ballot VALUES('BL00236', 1236, 'C380', 'EL080', '2023-3-27 11:59:37' , 'B3C080');
